date,actual_revenue,year,month,day,dayofweek,is_weekend,quarter,dayofyear,week,sin_year_1,cos_year_1,sin_year_2,cos_year_2,is_holiday,is_promo_active,CPI,inflation_factor,actual_revenue_lag1,actual_revenue_lag7,actual_revenue_lag14,actual_revenue_lag30,revenue_diff_lag1_lag7,revenue_roll_mean_7_lag1,revenue_roll_std_7_lag1,revenue_roll_mean_14_lag1,revenue_roll_mean_30_lag1,revenue_ewma_7_lag1,revenue_ewma_30_lag1,sessions_roll_30_lag1
2016-02-02,3302532.1349065,2016,2,2,1,0,1,33,5,0.5376773767406141,0.8431506618282,0.9066860720977985,0.4218060770826634,0,0,89.84,0.8984000000000001,5788921.772039179,3945615.8726625117,3136947.9407836157,3054816.139804097,1843305.899376667,6134017.316499172,1374372.073909703,5190290.439352498,4229766.312704066,6161439.828358129,4887280.70801616,12158.533333333333
2016-02-03,2531067.67586821,2016,2,3,2,0,1,34,5,0.5521013427459208,0.8337770129585915,0.9206588168102428,0.3903682146763026,0,0,89.84,0.8984000000000001,3302532.1349065,5263306.37800534,3164390.7613535183,2657878.4505788065,-1960774.2430988397,6042148.211105456,1554698.2296557727,5202117.881789847,4238023.512540813,5446712.904995222,4785038.86458973,12272.033333333333
2016-02-04,3138289.8374888687,2016,2,4,3,0,1,35,5,0.5663619330814524,0.8241566360566663,0.9335418911179212,0.35846832151248087,0,0,89.84,0.8984000000000001,2531067.67586821,7477360.774710592,4431424.376669636,1733871.4047195013,-4946293.098842382,5651828.396514437,2047647.6150315877,5156880.518540897,4233796.486717125,4717801.597713469,4639621.368543181,12516.666666666666
2016-02-05,4097216.618432768,2016,2,5,4,0,1,36,5,0.580454927809098,0.8142923779467267,0.945320046913132,0.3261441535642696,0,0,89.84,0.8984000000000001,3138289.8374888687,5580201.4804096185,3698497.773820123,2601450.53428317,-2441911.6429207497,5031961.119768476,2059644.956073333,5064513.76574227,4280610.434476105,4322923.657657319,4542761.269765484,12682.3
2016-02-06,5271328.795636685,2016,2,6,5,1,1,37,5,0.5943761565849831,0.804187157621448,0.9559793438440766,0.2934339689665273,0,0,89.84,0.8984000000000001,4097216.618432768,7703561.642920747,4451038.835707923,2786384.1384683894,-3606345.0244879792,4820106.139486069,2070097.6680468533,5092993.683214603,4330469.303947758,4266496.897851181,4514016.45355047,12780.7
2016-02-07,4488350.267141584,2016,2,7,6,1,1,38,5,0.6081214998935418,0.7938439653781019,0.9655071658143364,0.2603764827344581,1,0,89.84,0.8984000000000001,5271328.795636685,7179153.294746211,5270062.967497773,3047755.398486197,-1907824.4991095262,4472644.304159774,1671127.5777946943,5151585.823209514,4413300.792520035,4517704.872297557,4562875.314330226,12939.133333333333
2016-02-08,4283830.632235086,2016,2,8,0,0,1,39,6,0.6216868902665479,0.7832658619336791,0.9738922359149924,0.22701082094141847,1,0,89.84,0.8984000000000001,4488350.267141584,5788921.772039179,5573582.279608192,3369280.186999109,-1300571.5048975945,4088243.871644828,1182984.5167428572,5095749.2017555,4461320.621475214,4510366.221008564,4558067.246769669,13243.066666666668
2016-02-09,4429698.475066788,2016,2,9,1,0,1,40,6,0.6350683134867438,0.7724559775191742,0.981124629771712,0.19337647441020586,1,0,89.84,0.8984000000000001,4283830.632235086,3302532.1349065,3945615.8726625117,4588593.109973284,981298.4973285855,3873230.851672814,932652.9248909652,5003624.084085993,4491805.636316414,4453732.323815194,4540374.561960986,13404.433333333332
2016-02-10,3838603.3392698127,2016,2,10,2,0,1,41,6,0.6482618097757122,0.7614175109532997,0.9871957872910085,0.15951325197263655,1,0,89.84,0.8984000000000001,4429698.475066788,2531067.67586821,5263306.37800534,3822436.1865538745,1898630.7991985776,4034254.6145528555,914832.1790478593,5038201.412829155,4486509.148486197,4447723.861628092,4533234.169258134,13534.733333333334
2016-02-11,4137743.633125555,2016,2,11,3,0,1,42,6,0.6612634749656386,0.7501537286959042,0.992098522791769,0.12546123335273648,1,0,89.84,0.8984000000000001,3838603.3392698127,3138289.8374888687,7477360.774710592,2924796.8276936775,700313.501780944,4221045.423610227,652684.2395546698,4936436.910062333,4487048.053576728,4295443.731038522,4488419.277000823,13747.033333333333
2016-02-12,4492320.71460374,2016,2,12,4,0,1,43,6,0.6740694616546161,0.7386679638813748,0.9958270335100595,0.09126072172931188,1,0,89.84,0.8984000000000001,4137743.633125555,4097216.618432768,5580201.4804096185,2524848.8201246643,40527.014692786615,4363824.537272611,456044.3511530769,4697892.828520544,4527479.613757791,4256018.70656028,4465795.041912097,14034.7
2016-02-13,5233547.016918967,2016,2,13,5,1,1,44,6,0.6866759803451553,0.726963615332308,0.998376906467142,0.056952196034039754,0,0,89.84,0.8984000000000001,4492320.71460374,5271328.795636685,7703561.642920747,3614646.493766696,-779008.0810329448,4420267.97958275,441774.66942127544,4620187.059534409,4593062.010240426,4315094.208571145,4467506.375634138,14310.133333333333
2016-02-14,5482729.430097952,2016,2,14,6,1,1,45,6,0.6990793005655562,0.7150441465537444,0.9997451236925734,0.022576263041545485,0,0,89.84,0.8984000000000001,5233547.016918967,4488350.267141584,7179153.294746211,3932108.5930543197,745196.7497773822,4414870.582623077,429709.8842909819,4443757.443391426,4647025.361012169,4544707.410658101,4516928.352491223,14461.5
2016-02-15,5106893.109973286,2016,2,15,0,0,1,46,7,0.7112757519738152,0.7029130847082615,0.9999300657962057,-0.011826390691832589,0,0,89.84,0.8984000000000001,5482729.430097952,4283830.632235086,5788921.772039179,4293044.6349065,1198898.797862866,4556924.7487597,591829.2348333047,4322584.310202264,4698712.722246956,4779212.915518063,4579238.0994335925,14678.5
2016-02-16,4386749.9109528065,2016,2,16,1,0,1,47,7,0.7232617254437388,0.6905740195722293,0.9989315138848577,-0.046215046983708354,0,0,89.84,0.8984000000000001,5106893.109973286,4429698.475066788,3302532.1349065,4707611.687444343,677194.6349064987,4674505.1027223,610010.9129638665,4273867.977197557,4725841.004749183,4861132.964131868,4613280.358178088,14920.266666666666
2016-02-17,3297060.31834372,2016,2,17,2,0,1,48,7,0.7350336741329413,0.6780306024735382,0.9967506498213929,-0.08054900421874167,0,0,89.84,0.8984000000000001,4386749.9109528065,3838603.3392698127,2531067.67586821,4569400.623330364,548146.5716829938,4668369.59356316,613091.7736831629,4351312.104058008,4715145.612199466,4742537.200837103,4598665.490615167,15107.566666666668
2016-02-18,4462932.4354407815,2016,2,18,3,0,1,49,7,0.746588114532413,0.6652865452111116,0.9933900548258936,-0.11478762552212701,0,0,89.84,0.8984000000000001,3297060.31834372,4137743.633125555,3138289.8374888687,3136947.9407836157,-840683.3147818348,4591006.304859432,753366.9623998272,4406025.86423483,4672734.2686999105,4381167.980213757,4514690.963371847,15314.9
2016-02-19,5088400.578806769,2016,2,19,4,0,1,50,7,0.7579216274973472,0.6523456189565257,0.9888537064205885,-0.1488903868564548,0,0,89.84,0.8984000000000001,4462932.4354407815,4492320.71460374,4097216.618432768,3164390.7613535183,-29388.279162958264,4637461.848047322,730435.9114259122,4500643.192659966,4716933.751855149,4401609.094020513,4511351.703505327,15642.6
2016-02-20,5762337.255120213,2016,2,20,5,1,1,51,7,0.7690308592589181,0.6392116531380588,0.9831469737221499,-0.1828169249850199,0,0,89.84,0.8984000000000001,5088400.578806769,5233547.016918967,5271328.795636685,4431424.376669636,-145146.43811219744,4722616.114362041,745289.7390706616,4571442.046972395,4781067.412436924,4573306.965217077,4548580.6632021945,15748.466666666667
2016-02-21,5296608.370436332,2016,2,21,6,1,1,52,7,0.7799125224167177,0.6258885343075018,0.9762766110869321,-0.21652708524481437,0,0,89.84,0.8984000000000001,5762337.255120213,5482729.430097952,4488350.267141584,3698497.773820123,279607.8250222616,4798157.576962218,827925.6051857875,4606514.079792647,4825431.175051943,4870564.537692861,4626887.540100131,15976.733333333334
2016-02-22,5255938.345948352,2016,2,22,0,0,1,53,8,0.7905633969115482,0.612380204990065,0.9682507501166718,-0.2499809690726521,0,0,89.84,0.8984000000000001,5296608.370436332,5106893.109973286,4283830.632235086,4451038.835707923,189715.2604630459,4771568.854153416,804946.2400763764,4664246.801456558,4878701.5282724835,4977075.495878728,4670095.335605692,16160.233333333334
2016-02-23,5064799.888691006,2016,2,23,1,0,1,54,8,0.8009803309782905,0.5986906625177214,0.9590788900341131,-0.28313898122818354,0,0,89.84,0.8984000000000001,5255938.345948352,4386749.9109528065,4429698.475066788,5270062.967497773,869188.4349955451,4792861.030721282,817172.8343337297,4733683.066721791,4905531.511947165,5046791.208396134,4707891.658853606,16301.5
2016-02-24,6445094.690560995,2016,2,24,2,0,1,55,8,0.8111602420785621,0.5848239578463322,0.9487718864399473,-0.31596187665790293,0,0,89.84,0.8984000000000001,5064799.888691006,3297060.31834372,3838603.3392698127,5573582.279608192,1767739.5703472863,4889725.313255311,801038.3181946396,4779047.453409235,4898689.409320273,5051293.378469852,4730917.99626247,16542.133333333335
2016-02-25,8545394.579252008,2016,2,25,3,0,1,56,8,0.8211001178128892,0.5707841943569036,0.9373419384643772,-0.3484108069446808,0,0,89.84,0.8984000000000001,6445094.690560995,4462932.4354407815,4137743.633125555,3945615.8726625117,1982162.2551202131,5339444.509286351,621400.9642451095,4965225.4070728915,4927739.8230187,5399743.706492637,4841510.041055923,16757.5
2016-02-26,7898749.877560104,2016,2,26,4,0,1,57,8,0.8307970168121247,0.5565755266413303,0.9248025743285089,-0.38044736628785164,0,0,89.84,0.8984000000000001,8545394.579252008,5088400.578806769,4492320.71460374,5263306.37800534,3456994.0004452392,5922653.386973669,1254707.7495451006,5280057.617510495,5081065.7799050165,6186156.42468248,5080470.3338427665,16892.933333333334
2016-02-27,7610502.315227064,2016,2,27,5,1,1,58,8,0.8402480696078469,0.5422021592729844,0.9111686353326631,-0.41203363695942635,0,0,89.84,0.8984000000000001,7898749.877560104,5762337.255120213,5233547.016918967,7477360.774710592,2136412.622439891,6324131.858224144,1386027.5413714754,5523373.986293092,5168913.896556841,6614304.787901887,5262294.820534208,17156.066666666666
2016-02-28,5696505.031166519,2016,2,28,6,1,1,59,8,0.8494504794814806,0.527668345562516,0.8964562582905575,-0.44313223418263453,0,0,89.84,0.8984000000000001,7610502.315227064,5296608.370436332,5482729.430097952,5580201.4804096185,2313893.944790732,6588155.438239409,1436292.141452324,5693156.507600813,5173351.94790739,6863354.169733182,5413792.078256328,17218.533333333333
2016-02-29,3928187.433214602,2016,2,29,0,0,1,60,9,0.8584015232918917,0.512978386299228,0.8806828564301475,-0.47370635037968,0,0,89.84,0.8984000000000001,5696505.031166519,5255938.345948352,5106893.109973286,7703561.642920747,440566.6852181675,6645283.532629436,1383336.06301869,5708426.193391426,5177228.732932621,6571641.885091516,5432031.623605372,17468.233333333334
2016-03-01,790274.6994657166,2016,3,1,1,0,1,61,9,0.8670985522812081,0.4981366284784055,0.8638670987837349,-0.503719798736334,0,0,89.84,0.8984000000000001,3928187.433214602,5064799.888691006,4386749.9109528065,7179153.294746211,-1136612.4554764042,6455604.830810329,1667443.0063085225,5624232.930765806,5051382.925942415,5910778.272122287,5335009.417773711,17667.933333333334
2016-03-02,1647088.156723063,2016,3,2,2,0,1,62,9,0.8755389928586302,0.4831474640149687,0.8460288880917339,-0.533137056031809,0,0,89.84,0.8984000000000001,790274.6994657166,6445094.690560995,3297060.31834372,5788921.772039179,-5654819.991095278,5844958.375206716,2715191.844960255,5367341.844231012,4838420.3060997315,4630652.378958144,5041800.726269969,18187.033333333333
2016-03-03,2505632.2907390916,2016,3,3,3,0,1,63,9,0.8837203473619977,0.4680153284438345,0.8271893372462497,-0.5619233046832195,0,0,89.84,0.8984000000000001,1647088.156723063,8545394.579252008,4462932.4354407815,3302532.1349065,-6898306.422528945,5159528.870372726,3114665.740791945,5249486.689829538,4700359.185589195,3884761.323399374,4822787.012105652,18440.6
2016-03-04,3092809.205253784,2016,3,4,4,0,1,64,9,0.8916401947968874,0.45274469960737107,0.8073707443023492,-0.5900444739548627,0,0,89.84,0.8984000000000001,2505632.2907390916,7898749.877560104,5088400.578806769,2531067.67586821,-5393117.586821012,4296705.686299452,2845308.699982723,5109679.536636559,4673795.857450281,3539979.065234303,4673293.159114261,18809.166666666668
2016-03-05,3864975.756901157,2016,3,5,5,1,1,65,9,0.8992961915530253,0.4373400963303323,0.7865965660866021,-0.6174672802835514,0,0,89.84,0.8984000000000001,3092809.205253784,7610502.315227064,5762337.255120213,3138289.8374888687,-4517693.10997328,3610142.7331128344,2371699.571673074,4967137.295668489,4692520.5750964675,3428186.6002391735,4571326.452413585,19030.166666666668
2016-03-06,3897381.467052539,2016,3,6,6,1,1,66,9,0.9066860720977985,0.4218060770826634,0.7648913904341225,-0.6441592666722685,0,0,89.84,0.8984000000000001,3864975.756901157,5696505.031166519,5296608.370436332,4097216.618432768,-1831529.274265362,3075067.510494848,1623149.0882657475,4831611.474367128,4716743.439076876,3537383.8894046694,4525755.43979988,19219.0
2016-03-07,4759090.338379339,2016,3,7,0,0,1,67,10,0.9138076496466615,0.4061472386305789,0.742280907086982,-0.6700888411055113,0,0,89.84,0.8984000000000001,3897381.467052539,3928187.433214602,5255938.345948352,5271328.795636685,-30805.96616206318,2818049.858478565,1234877.6478296767,4731666.695554,4710082.267364203,3627383.2838166365,4485215.1834936,19466.066666666666
2016-03-08,5224718.76669635,2016,3,8,1,0,1,68,10,0.9206588168102428,0.3903682146763026,0.7187918772884232,-0.6952253139408722,0,0,89.84,0.8984000000000001,4759090.338379339,790274.6994657166,5064799.888691006,4488350.267141584,3968815.6389136226,2936750.273502099,1389612.7170751235,4696177.552156213,4693007.652122291,3910310.0474573122,4502884.548324939,19814.4
2016-03-09,5622027.693677651,2016,3,9,2,0,1,69,10,0.9272375462179537,0.374473674486883,0.6944521021088763,-0.719538934232584,0,0,89.84,0.8984000000000001,5224718.76669635,1647088.156723063,6445094.690560995,4283830.632235086,3577630.6099732867,3570242.2831064747,1251958.370782092,4707600.329156595,4717553.268774117,4238912.227267072,4549454.497897289,19985.8
2016-03-10,8208500.089047193,2016,3,10,3,0,1,70,10,0.9335418911179212,0.35846832151248087,0.6692903895412567,-0.7430009249440493,0,0,89.84,0.8984000000000001,5622027.693677651,2505632.2907390916,8545394.579252008,4429698.475066788,3116395.402938559,4138090.7883857014,1129788.820650446,4648809.829379214,4762159.837488869,4584691.093869717,4618652.768592796,20410.033333333333
2016-03-11,6992163.078806765,2016,3,11,4,0,1,71,10,0.9395699859530622,0.342356891994542,0.6433365204044917,-0.765583517007675,0,0,89.84,0.8984000000000001,8208500.089047193,3092809.205253784,7898749.877560104,3838603.3392698127,5115690.883793408,4952786.188144001,1679074.52898226,4624745.937221726,4888119.891288216,5490643.342664085,4850255.821525338,20675.0
2016-03-12,5202430.710151381,2016,3,12,5,1,1,72,10,0.945320046913132,0.3261441535642696,0.6166212130956382,-0.7872599821916922,0,0,89.84,0.8984000000000001,6992163.078806765,3864975.756901157,7610502.315227064,4137743.633125555,3127187.3219056083,5509836.741508714,1604325.0987836197,4559989.737310774,4993238.54927278,5866023.276699754,4988443.386511237,20846.933333333334
2016-03-13,5181792.419857525,2016,3,13,6,1,1,73,10,0.9507903724625832,0.3098349038318025,0.5891760872322963,-0.8080046647350754,0,0,89.84,0.8984000000000001,5202430.710151381,3897381.467052539,5696505.031166519,4492320.71460374,1305049.243098842,5700901.734830174,1447788.205231383,4387984.622662511,5028728.118506975,5700125.135062661,5002249.020294472,20984.866666666665
2016-03-14,5804241.507123777,2016,3,14,0,0,1,74,11,0.9559793438440766,0.2934339689665273,0.5610336262283677,-0.8277930117131022,0,0,89.84,0.8984000000000001,5181792.419857525,4759090.338379339,3928187.433214602,5233547.016918967,422702.08147818595,5884389.013802315,1248843.4767840954,4351219.4361404395,5051710.508682101,5570541.956261377,5013832.465427573,21160.233333333334
2016-03-15,5920621.015138018,2016,3,15,1,0,1,75,11,0.9608854255574977,0.27694620226893646,0.5322271388474397,-0.8466016020976267,0,0,89.84,0.8984000000000001,5804241.507123777,5224718.76669635,790274.6994657166,5482729.430097952,579522.740427427,6033696.323622949,1150488.1559287556,4485223.298562524,5070733.658355595,5628966.843976976,5064826.597149909,21317.333333333332
2016-03-16,7137976.792074801,2016,3,16,2,0,1,76,11,0.9655071658143364,0.2603764827344581,0.5027907197793043,-0.8644081744776648,0,0,89.84,0.8984000000000001,5920621.015138018,5622027.693677651,1647088.156723063,5106893.109973286,298593.3214603672,6133110.930543186,1097792.9731122951,4851676.606824831,5085330.044523598,5701880.3867672365,5120039.140245915,21553.4
2016-03-17,9538442.575690115,2016,3,17,3,0,1,77,11,0.969843196967294,0.24372971360968387,0.47275920928627757,-0.881191653407483,0,0,89.84,0.8984000000000001,7137976.792074801,8208500.089047193,2505632.2907390916,4386749.9109528065,-1070523.2969723912,6349675.0874570655,1129243.5194365291,5243882.937921383,5153032.83392698,6060904.488094128,5250228.66617036,21730.7
2016-03-18,7588846.211487081,2016,3,18,4,0,1,78,11,0.9738922359149924,0.22701082094141847,0.44216815196707204,-0.8969321743510065,0,1,89.84,0.8984000000000001,9538442.575690115,6992163.078806765,3092809.205253784,3297060.31834372,2546279.4968833495,6539666.871263198,1533594.6400105825,5746226.5297036,5324755.922751558,6930289.009993125,5526887.62807486,21966.933333333334
2016-03-19,6420133.272039181,2016,3,19,5,1,1,79,11,0.9776530844816641,0.2102247521189836,0.4110537546870351,-0.9116111071930239,0,1,89.84,0.8984000000000001,7588846.211487081,5202430.710151381,3864975.756901157,4462932.4354407815,2386415.5013357,6624907.318788956,1578851.8007329307,6067372.030148835,5467815.452523003,7094928.310366614,5659917.214101455,22170.833333333332
2016-03-20,5006606.022707038,2016,3,20,6,1,1,80,11,0.981124629771712,0.19337647441020586,0.37945284372454435,-0.925211078289358,0,1,89.84,0.8984000000000001,6420133.272039181,5181792.419857525,3897381.467052539,5088400.578806769,1238340.8521816554,6798864.827630071,1458498.214831012,6249883.281230123,5533055.480409618,6926229.5507847555,5708963.41138776,22335.133333333335
